"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000254300",50.816795160043,0.193374220132534,0.338924077046491,0.570553210080759,0.568302543286239,0.783996765160492,"LINC01111","101926978"
"ENSG00000077454",523.792337526891,-0.0739189398224336,0.12970975810251,-0.569879559593468,0.56875938943681,0.784271755502772,"LRCH4","4034"
"ENSG00000065000",3897.42044617626,-0.0499804476356941,0.0877134710687461,-0.569814955749745,0.568803210719612,0.784271755502772,"AP3D1","8943"
"ENSG00000149182",1143.06563386005,0.06229757461344,0.109341060668209,0.56975462129894,0.568844137497246,0.784271755502772,"ARFGAP2","84364"
"ENSG00000260778",13.2452153195791,-0.361825297253168,0.635248400001182,-0.569580808471922,0.568962048132271,0.784271755502772,"LOC106660606","106660606"
"ENSG00000185869",130.200378529349,-0.119418430388711,0.209667793963264,-0.569560198690479,0.568976030109486,0.784271755502772,"ZNF829","374899"
"ENSG00000175063",13.0475921363561,0.352228605038831,0.618544900755815,0.569447108218715,0.569052755260964,0.784271755502772,"UBE2C","11065"
"ENSG00000167565",284.034335543147,-0.0917796063657191,0.161205573144947,-0.569332713349779,0.569130370395256,0.784271755502772,"SERTAD3","29946"
"ENSG00000233048",9.24434012593687,0.399947116755593,0.702550906182424,0.569278486777359,0.569167164044982,0.784271755502772,"LINC01722","101929486"
"ENSG00000171811",11.5127341617185,-0.363197430530157,0.63801908154536,-0.569257943901064,0.56918110303186,0.784271755502772,"CFAP46","54777"
"ENSG00000225377",49.0782323251059,-0.180382618328979,0.31688716715501,-0.569232954267101,0.569198059503254,0.784271755502772,"NRSN2-AS1","100507459"
"ENSG00000246582",31.8627444095375,0.240789593168806,0.423170627530135,0.569013011546173,0.569347309885621,0.784413440069077,"LOC389641","389641"
"ENSG00000144451",214.560361960981,-0.102251983867479,0.179748779362807,-0.568860518719256,0.569450800578384,0.784492061647932,"SPAG16","79582"
"ENSG00000111364",301.768158177106,-0.0932934843031712,0.164082761789321,-0.568575780208758,0.569644065080972,0.78466543643845,"DDX55","57696"
"ENSG00000100109",706.131781712436,0.0606472328857316,0.106672206927441,0.568538278456955,0.56966952149526,0.78466543643845,"TFIP11","24144"
"ENSG00000151576",215.612328112302,0.0937689450627921,0.164963556655068,0.568422183445395,0.569748330926975,0.784710024941236,"QTRT2","79691"
"ENSG00000224717",8.8573285643961,0.435290608140642,0.765903673175243,0.56833597146236,0.569806858058977,0.784724674750378,"LEMD1-DT","284577"
"ENSG00000152684",487.248833302897,-0.0721553075330238,0.126974132721722,-0.568267772233264,0.569853158820089,0.784724674750378,"PELO","53918"
"ENSG00000156970",23.2412755058057,-0.317964157346671,0.559785875965938,-0.568010325015807,0.570027957056597,0.784724674750378,"BUB1B","701"
"ENSG00000178917",42.6331678845382,-0.223005446730459,0.392617903566903,-0.567996122195326,0.570037601051064,0.784724674750378,"ZNF852","285346"
"ENSG00000204231",1102.73889049025,-0.0619314751543078,0.109081456532375,-0.567754383953672,0.570201758002132,0.784886714460739,"RXRB","6257"
"ENSG00000172613",152.398302006645,0.120664444815099,0.212618939655457,0.567515034223351,0.570364315188078,0.785046525865288,"RAD9A","5883"
"ENSG00000025796",3514.05903061486,-0.0650444842696743,0.114668624011168,-0.567238726640162,0.57055200019453,0.785066497339662,"SEC63","11231"
"ENSG00000169976",911.731390096724,-0.0597954166192265,0.105415022646171,-0.567238094895943,0.570552429347546,0.785066497339662,"SF3B5","83443"
"ENSG00000170634",144.77469073306,0.1092578467907,0.192616543748508,0.567229816631712,0.570558052906783,0.785066497339662,"ACYP2","98"
"ENSG00000156500",118.341164729343,-0.146375539638326,0.258057749932508,-0.567220088048544,0.570564661724961,0.785066497339662,"FAM122C","159091"
"ENSG00000213801",31.901035264337,0.304487217673343,0.5369070551844,0.567113459831083,0.570637098763684,0.785102238634483,"ZNF321P","399669"
"ENSG00000283839",9.23629270169419,0.435032592107362,0.767329404674649,0.566943726458414,0.570752414827973,0.785196963751777,"LOC105373780","105373780"
"ENSG00000105639",80.1772744975034,0.14755094711006,0.260460321276195,0.566500672298549,0.571053476048876,0.785445099348193,"JAK3","3718"
"ENSG00000115234",2021.89445033405,0.0496692939800351,0.0876832318686012,0.566462856369934,0.571079175978626,0.785445099348193,"SNX17","9784"
"ENSG00000176623",1369.03939535342,0.056401409537627,0.099587024137942,0.566352996546048,0.571153840490376,0.785445099348193,"RMDN1","51115"
"ENSG00000075399",607.677569562361,0.064040369284854,0.113078341518079,0.566336297695127,0.571165190010096,0.785445099348193,"VPS9D1","9605"
"ENSG00000156831",268.494721454072,0.0878215939123708,0.155137278624645,0.56608956074868,0.571332899436974,0.785579707608082,"NSMCE2","286053"
"ENSG00000238113",42.6244474560026,-0.225947691610021,0.399185169064392,-0.566022260144574,0.571378648358273,0.785579707608082,"LINC01410","103352539"
"ENSG00000197915",27.2404749466186,-0.267405870174906,0.472481030289897,-0.565961071518227,0.57142024405395,0.785579707608082,"HRNR","388697"
"ENSG00000144895",1251.64116660565,-0.0706310826394264,0.124807820986025,-0.56591872273241,0.571449033371911,0.785579707608082,"EIF2A","83939"
"ENSG00000147121",222.728237264339,-0.0988734375666887,0.174766974829646,-0.565744401441208,0.571567546775645,0.785614804409862,"KRBOX4","55634"
"ENSG00000196636",89.4014715354778,0.149248699510678,0.263974933695249,0.565389665683109,0.571808752157634,0.785772559161767,"SDHAF3","57001"
"ENSG00000051596",180.089011294412,-0.108669212697573,0.192208867004354,-0.565370445137223,0.571821822701636,0.785772559161767,"THOC3","84321"
"ENSG00000078098",3147.45846487984,0.0601828087316076,0.106520790406345,0.564986501715094,0.572082945422916,0.785951278068577,"FAP","2191"
"ENSG00000231768",26.3282731724381,-0.260687606471964,0.461431231279426,-0.56495440447138,0.572104777558675,0.785951278068577,"LINC01354","100506795"
"ENSG00000104356",194.339388375014,0.120839992546583,0.213923787155124,0.564874033662081,0.572159446494733,0.785951278068577,"POP1","10940"
"ENSG00000177485",478.951720724526,0.0707470640515759,0.125251562841645,0.564839770830016,0.572182753131055,0.785951278068577,"ZBTB33","10009"
"ENSG00000117877",73.4861425558093,0.213922809016377,0.378733506023092,0.564837294863828,0.572184437377183,0.785951278068577,"CD3EAP","10849"
"ENSG00000168806",140.40448652334,-0.139627022533101,0.247261879969934,-0.564692877648908,0.572282679520537,0.785964035639827,"LCMT2","9836"
"ENSG00000128463",959.661036188016,-0.0559622894226732,0.0991052751577933,-0.564675183370121,0.572294716890509,0.785964035639827,"EMC4","51234"
"ENSG00000182405",96.5949541845647,-0.151237941278782,0.267867629419096,-0.564599543463913,0.572346175869967,0.785964035639827,"PGBD4","161779"
"ENSG00000165023",14.6045118404751,0.33237878416186,0.588749784038061,0.564550158952368,0.572379774090644,0.785964035639827,"DIRAS2","54769"
"ENSG00000143319",420.200233835054,-0.0820832407814483,0.145422149546615,-0.564447995283806,0.572449283015817,0.785995610985722,"ISG20L2","81875"
"ENSG00000228049",18.1340061115662,0.394256167317532,0.698628055616306,0.564329136438319,0.572530155855203,0.786042783038773,"POLR2J2","246721"
"ENSG00000168394",713.832433855958,-0.065364560404672,0.115971002087524,-0.563628486674115,0.573006995720587,0.786633537548662,"TAP1","6890"
"ENSG00000137642",19.0400838234673,-0.29270972469601,0.519753543713834,-0.563170233731336,0.573318969932517,0.786866761416543,"SORL1","6653"
"ENSG00000243753",159.034043508826,0.106851658818472,0.189750864754759,0.563115530232611,0.573356216931,0.786866761416543,"HLA-L","3139"
"ENSG00000139131",209.216762469345,0.134278941718911,0.238461489709957,0.563105354588851,0.573363145539229,0.786866761416543,"YARS2","51067"
"ENSG00000025434",390.896960262326,0.0896478118359993,0.159281431564764,0.562826507492485,0.573553028315598,0.786998901360054,"NR1H3","10062"
"ENSG00000163354",13.8271627101958,-0.411209937850172,0.730703726104724,-0.56275878055566,0.57359915192037,0.786998901360054,"DCST2","127579"
"ENSG00000165392",349.595078016012,0.0808876971345992,0.143786243578874,0.562555186930859,0.573737814455625,0.7870561973839,"WRN","7486"
"ENSG00000092199",5049.45333194181,0.0491261895051158,0.0873282339343549,0.56254646741218,0.573743753456818,0.7870561973839,"HNRNPC","3183"
"ENSG00000125249",741.498020981377,-0.0643289512520821,0.114364143740521,-0.562492308761015,0.57378064241758,0.7870561973839,"RAP2A","5911"
"ENSG00000007516",11.4160058952468,0.456324451728148,0.811697044988699,0.562185675733859,0.573989519875627,0.787278807374866,"BAIAP3","8938"
"ENSG00000186111",2333.11194078059,0.0440449529091015,0.0783833005164291,0.561917559211093,0.574172189521453,0.787401530476669,"PIP5K1C","23396"
"ENSG00000183161",138.694545732955,-0.117467113192887,0.209124354626922,-0.561709387710716,0.574314037188947,0.787527639732639,"FANCF","2188"
"ENSG00000164403",263.228662975348,-0.116533658170189,0.207511981377899,-0.561575564921092,0.574405232544559,0.787527639732639,"SHROOM1","134549"
"ENSG00000104290",14.1793002634495,0.338792863458088,0.603350063974191,0.561519561672873,0.574443398752197,0.787527639732639,"FZD3","7976"
"ENSG00000169564",3270.15991175464,0.045442705830585,0.0809296063842605,0.561509042992489,0.574450567365635,0.787527639732639,"PCBP1","5093"
"ENSG00000254876",22.4659908689144,-0.401299933876379,0.715305403561158,-0.56101901632296,0.574784573647989,0.787921613166523,"SUGT1P4-STRA6LP","100499484"
"ENSG00000203930",132.973003913769,0.203037807743456,0.362134608082807,0.560669439516892,0.575022904255574,0.788184379957064,"LINC00632","286411"
"ENSG00000162086",267.844042024478,-0.0849834667230472,0.151731288033191,-0.560091908693591,0.575416749165635,0.788436175246817,"ZNF75A","7627"
"ENSG00000157399",61.8323795218647,0.209203351249922,0.373578090191971,0.559998984797044,0.575480130159636,0.788436175246817,"ARSL","415"
"ENSG00000104889",73.2844873154437,-0.183093915565196,0.327147274058652,-0.559668168081297,0.575705798481907,0.788672605005859,"RNASEH2A","10535"
"ENSG00000119041",665.772735801479,-0.0809849493450017,0.144841293712583,-0.559128873190714,0.576073770837516,0.789112725325255,"GTF3C3","9330"
"ENSG00000131002",527.961947093419,-0.0923100921440426,0.165170822002241,-0.558876507515294,0.576246003417093,0.789284669347657,"TXLNGY","246126"
"ENSG00000197653",26.3355717948317,0.376210563414007,0.673462281673245,0.558621579339671,0.576420009496894,0.789459014465757,"DNAH10","196385"
"ENSG00000174365",161.694685034191,0.141885841333974,0.254134898225757,0.558309159129856,0.576633291653548,0.789609096078911,"SNHG11","128439"
"ENSG00000172171",119.657573970607,0.124393904028448,0.222810856704548,0.558293728897588,0.576643826485707,0.789609096078911,"TEFM","79736"
"ENSG00000103174",407.697339276979,-0.0768063547118288,0.137582744801699,-0.55825572329242,0.576669774808252,0.789609096078911,"NAGPA","51172"
"ENSG00000107201",336.7740518603,-0.0966036844044069,0.173072145577339,-0.558170028355247,0.57672828503689,0.789625227722684,"DDX58","23586"
"ENSG00000109436",864.78385016526,-0.0564783864671745,0.101211198896827,-0.558025071165767,0.576827264329539,0.789657720385309,"TBC1D9","23158"
"ENSG00000169084",466.921013118398,0.0711634338355401,0.127547502663532,0.557936708672909,0.576887603706068,0.789657720385309,"DHRSX","207063"
"ENSG00000090316",1234.81614790624,-0.054291124784207,0.0973480055249029,-0.557701459741963,0.577048260731281,0.789703329828916,"MAEA","10296"
"ENSG00000232938",35.2962510584177,-0.244621507976613,0.438630339559226,-0.557693998601259,0.577053356464576,0.789703329828916,"RPL23AP87","388574"
"ENSG00000188234",140.998085031818,-0.121927827758061,0.218650544084203,-0.557637888662681,0.577091678533794,0.789703329828916,"AGAP4","119016"
"ENSG00000171462",17.5775004120897,0.30656447846935,0.550009004305626,0.557380835712646,0.5772672563595,0.789703329828916,"DLK2","65989"
"ENSG00000140563",165.520785780336,-0.161283267820621,0.289418075025659,-0.557267433301538,0.577344722907509,0.789703329828916,"MCTP2","55784"
"ENSG00000167658",61048.9087413728,-0.0522075860371419,0.0936968247026708,-0.557196961613297,0.577392865430007,0.789703329828916,"EEF2","1938"
"ENSG00000233016",438.844941625373,-0.093324248587421,0.167675974150726,-0.556574959889785,0.577817866001345,0.790215436252404,"SNHG7","84973"
"ENSG00000146197",163.039469632778,0.120022148686319,0.215668531337107,0.556512106528489,0.577860820556927,0.790215436252404,"SCUBE3","222663"
"ENSG00000172197",37.0728508069748,-0.200132186262517,0.35969381856428,-0.55639595659816,0.57794020242352,0.790260037267571,"MBOAT1","154141"
"ENSG00000089685",49.358012300126,0.206813347053839,0.371855802551222,0.556165442719832,0.578097760732848,0.790411518801171,"BIRC5","332"
"ENSG00000253731",245.013546645536,-0.0883197936222353,0.158880422215946,-0.55588846247018,0.578287105943782,0.790606433352592,"PCDHGA6","56109"
"ENSG00000131503",1300.74932878501,0.0632091910291229,0.113730045208515,0.555782695005824,0.578359416852827,0.790641325619212,"ANKHD1","54882"
"ENSG00000132915",16.392324319308,-0.301257724114445,0.542728635507872,-0.555079839913985,0.578840051508074,0.791148587758864,"PDE6A","5145"
"ENSG00000067182",3884.9430617089,0.0625039629336955,0.112640498403344,0.554897783831536,0.578964577833241,0.791148587758864,"TNFRSF1A","7132"
"ENSG00000166436",257.464023941506,-0.102461560918348,0.184672998983721,-0.554826972444304,0.579013016206826,0.791150800344703,"TRIM66","9866"
"ENSG00000167131",20.7761699358928,-0.392493099486495,0.70758991339414,-0.5546900712643,0.579106668553805,0.79117654530785,"CCDC103","388389"
"ENSG00000086589",505.292974176775,-0.0683844652512624,0.123290216366917,-0.554662545548197,0.579125499403054,0.79117654530785,"RBM22","55696"
"ENSG00000248919",146.844799589478,-0.106162148947799,0.191495749395411,-0.554383840283522,0.579316182998066,0.7913269974038,"ATP5MF-PTCD1","100526740"
"ENSG00000213963",50.5407698527381,-0.177327660967548,0.319894950686894,-0.554330915779637,0.579352396029522,0.7913269974038,"LOC100130691","100130691"
"ENSG00000258727",228.702905870571,-0.0887422154593318,0.160266699933441,-0.553715871707512,0.579773311320035,0.791805497024646,"LOC102724814","102724814"
"ENSG00000131196",135.278140051648,0.1118328585679,0.202076059986441,0.553419631080514,0.579976099517121,0.792009699152587,"NFATC1","4772"
"ENSG00000126091",258.08894282416,-0.0869595802347266,0.157148148584838,-0.553360513743377,0.580016571606892,0.792009699152587,"ST3GAL3","6487"
"ENSG00000161057",1326.08085906378,-0.0492930127617881,0.089091810611458,-0.553283320020983,0.580069420893454,0.792017863142985,"PSMC2","5701"
"ENSG00000254788",18.727499961012,0.296332722329889,0.535721839003404,0.553146615940004,0.58016301840932,0.792081658324367,"CKLF-CMTM1","100529251"
"ENSG00000163714",1644.39961885683,-0.0509802971634019,0.0921931611482526,-0.55297265576372,0.580282134380606,0.792083219693134,"U2SURP","23350"
"ENSG00000148700",5340.60360023677,-0.0501687106250801,0.090742277453628,-0.552870305142141,0.580352222405492,0.792083219693134,"ADD3","120"
"ENSG00000198612",1288.00741091053,0.0590712525854994,0.106857753843279,0.552802678897176,0.580398533923564,0.792083219693134,"COPS8","10920"
"ENSG00000197429",258.774278768172,-0.108479834020183,0.196313451384832,-0.55258482419287,0.580547736029281,0.792160417398526,"IPP","3652"
"ENSG00000118298",15.7856083072369,0.30259048945545,0.547657859267459,0.552517387151518,0.58059392526265,0.792160417398526,"CA14","23632"
"ENSG00000250317",410.872096092301,-0.0786908194308582,0.142423022434509,-0.552514741547794,0.58059573733464,0.792160417398526,"SMIM20","389203"
"ENSG00000147419",913.539181508535,-0.0620628977374739,0.11237602281595,-0.55227882409685,0.580757336584256,0.792308660104444,"CCDC25","55246"
"ENSG00000119414",1032.47694979534,0.0735184684973609,0.133139446842658,0.552191482245258,0.580817169537249,0.792308660104444,"PPP6C","5537"
"ENSG00000135441",651.806134446697,0.0608213284284922,0.110153476819899,0.552150782566175,0.580845051566686,0.792308660104444,"BLOC1S1","2647"
"ENSG00000151176",4891.35914355809,0.0462316565253862,0.0837564114705251,0.551977522839021,0.580963753194335,0.79234674801288,"PLBD2","196463"
"ENSG00000197180",35.6997545609993,-0.211102379186169,0.382450454013719,-0.551973143110968,0.580966753928251,0.79234674801288,"CH17-340M24.3","158960"
"ENSG00000232860",12.9889868689956,-0.337794554239284,0.612738634017541,-0.551286528196317,0.581437272061734,0.792807139801272,"SMG7-AS1","284649"
